seconds,hours,svn,pwm icharge,pwm iled,pwm vlimit,pwm led,control_output_flags,control_flags,v_ref_ad,v_charge_ad,i_batt_ad,t_batt_ad,v_batt_ad,t_led_ad,batt_id_ad,t_driver_ad,driver_input_flags,Converted by computer:,vcharger (V),ibatt (A),tbatt (C),vbatt (V),tled (C),tdriver (C),
10944.0,3.0400,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,467,820,403,513,419,00111111,,0.10,-0.66,34.8,21.40,45.6,40.2,
10945.0,3.0403,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,467,820,403,513,419,00111111,,0.10,-0.70,34.8,21.40,45.6,40.2,
10946.0,3.0406,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,403,513,419,00111111,,0.10,-0.68,34.8,21.40,45.6,40.2,
10947.0,3.0408,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,403,513,419,00111111,,0.10,-0.68,34.8,21.40,45.6,40.2,
10948.0,3.0411,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,467,820,403,513,419,00111111,,0.10,-0.66,34.8,21.40,45.6,40.2,
10949.0,3.0414,3217,1023,196,0,0,00001001,0000000000100000,0,5,86,467,820,403,513,419,00111111,,0.13,-0.69,34.8,21.40,45.6,40.2,
10950.0,3.0417,3217,1023,196,0,0,00001001,0000000000100000,0,5,87,467,820,403,513,419,00111111,,0.13,-0.70,34.8,21.40,45.6,40.2,
10951.0,3.0419,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,467,820,403,513,419,00111111,,0.10,-0.66,34.8,21.40,45.6,40.2,
10952.0,3.0422,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,403,513,419,00111111,,0.10,-0.68,34.8,21.40,45.6,40.2,
10953.0,3.0425,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,466,820,403,513,419,00111111,,0.10,-0.66,34.9,21.40,45.6,40.2,
10954.0,3.0428,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,467,820,403,513,419,00111111,,0.10,-0.67,34.8,21.40,45.6,40.2,
10955.0,3.0431,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,467,820,403,513,419,00111111,,0.10,-0.66,34.8,21.40,45.6,40.2,
10956.0,3.0433,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,467,820,403,513,419,00111111,,0.10,-0.67,34.8,21.40,45.6,40.2,
10957.0,3.0436,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,404,513,419,00111111,,0.10,-0.68,34.8,21.40,45.5,40.2,
10958.0,3.0439,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,820,403,513,419,00111111,,0.10,-0.67,34.9,21.40,45.6,40.2,
10959.0,3.0442,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,467,820,403,513,419,00111111,,0.10,-0.66,34.8,21.40,45.6,40.2,
10960.0,3.0444,3217,1023,196,0,0,00001001,0000000000100000,0,5,84,467,820,403,513,419,00111111,,0.13,-0.67,34.8,21.40,45.6,40.2,
10961.0,3.0447,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,403,513,419,00111111,,0.10,-0.68,34.8,21.40,45.6,40.2,
10962.0,3.0450,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,403,513,419,00111111,,0.10,-0.68,34.8,21.40,45.6,40.2,
10963.0,3.0453,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,820,403,513,419,00111111,,0.10,-0.68,34.9,21.40,45.6,40.2,
10964.0,3.0456,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,820,403,513,419,00111111,,0.10,-0.70,34.9,21.40,45.6,40.2,
10965.0,3.0458,3217,1023,196,0,0,00001001,0000000000100000,0,5,84,467,820,403,513,419,00111111,,0.13,-0.67,34.8,21.40,45.6,40.2,
10966.0,3.0461,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,820,403,513,419,00111111,,0.10,-0.67,34.9,21.40,45.6,40.2,
10967.0,3.0464,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,467,820,403,513,419,00111111,,0.10,-0.69,34.8,21.40,45.6,40.2,
10968.0,3.0467,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,467,820,403,513,419,00111111,,0.10,-0.67,34.8,21.40,45.6,40.2,
10969.0,3.0469,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,403,513,419,00111111,,0.10,-0.68,34.8,21.40,45.6,40.2,
10970.0,3.0472,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,820,404,513,419,00111111,,0.10,-0.69,34.9,21.40,45.5,40.2,
10971.0,3.0475,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,467,820,403,513,419,00111111,,0.10,-0.69,34.8,21.40,45.6,40.2,
10972.0,3.0478,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,820,404,513,419,00111111,,0.10,-0.68,34.9,21.40,45.5,40.2,
10973.0,3.0481,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,820,403,513,419,00111111,,0.10,-0.68,34.9,21.40,45.6,40.2,
10974.0,3.0483,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,467,820,404,513,419,00111111,,0.10,-0.67,34.8,21.40,45.5,40.2,
10975.0,3.0486,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,403,513,419,00111111,,0.10,-0.68,34.8,21.40,45.6,40.2,
10976.0,3.0489,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,820,404,513,419,00111111,,0.10,-0.69,34.9,21.40,45.5,40.2,
10977.0,3.0492,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,466,820,403,513,419,00111111,,0.10,-0.66,34.9,21.40,45.6,40.2,
10978.0,3.0494,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,820,403,513,419,00111111,,0.10,-0.67,34.9,21.40,45.6,40.2,
10979.0,3.0497,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,467,820,404,513,419,00111111,,0.10,-0.70,34.8,21.40,45.5,40.2,
10980.0,3.0500,3217,1023,196,0,0,00001001,0000000000100000,0,5,83,467,820,403,513,419,00111111,,0.13,-0.66,34.8,21.40,45.6,40.2,
10981.0,3.0503,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,404,513,419,00111111,,0.10,-0.68,34.8,21.40,45.5,40.2,
10982.0,3.0506,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,820,403,513,419,00111111,,0.10,-0.70,34.9,21.40,45.6,40.2,
10983.0,3.0508,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,466,820,403,513,419,00111111,,0.10,-0.66,34.9,21.40,45.6,40.2,
10984.0,3.0511,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,404,513,419,00111111,,0.10,-0.68,34.8,21.40,45.5,40.2,
10985.0,3.0514,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,820,403,513,419,00111111,,0.10,-0.67,34.9,21.40,45.6,40.2,
10986.0,3.0517,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,404,513,419,00111111,,0.10,-0.68,34.8,21.40,45.5,40.2,
10987.0,3.0519,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,820,403,513,419,00111111,,0.10,-0.68,34.9,21.40,45.6,40.2,
10988.0,3.0522,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,467,820,403,513,419,00111111,,0.10,-0.69,34.8,21.40,45.6,40.2,
10989.0,3.0525,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,467,820,404,513,419,00111111,,0.10,-0.67,34.8,21.40,45.5,40.2,
10990.0,3.0528,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,820,403,513,419,00111111,,0.10,-0.67,34.9,21.40,45.6,40.2,
10991.0,3.0531,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,403,513,419,00111111,,0.10,-0.68,34.8,21.40,45.6,40.2,
10992.0,3.0533,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,820,403,513,419,00111111,,0.10,-0.69,34.9,21.40,45.6,40.2,
10993.0,3.0536,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,404,513,419,00111111,,0.10,-0.68,34.8,21.40,45.5,40.2,
10994.0,3.0539,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,467,820,403,513,419,00111111,,0.10,-0.66,34.8,21.40,45.6,40.2,
10995.0,3.0542,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,820,403,513,419,00111111,,0.10,-0.67,34.9,21.40,45.6,40.2,
10996.0,3.0544,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,467,819,403,513,419,00111111,,0.10,-0.69,34.8,21.38,45.6,40.2,
10997.0,3.0547,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,820,403,513,419,00111111,,0.10,-0.70,34.9,21.40,45.6,40.2,
10998.0,3.0550,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,467,820,403,513,419,00111111,,0.10,-0.70,34.8,21.40,45.6,40.2,
10999.0,3.0553,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,467,819,404,513,419,00111111,,0.10,-0.70,34.8,21.38,45.5,40.2,
11000.0,3.0556,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,467,819,403,513,419,00111111,,0.10,-0.69,34.8,21.38,45.6,40.2,
11001.0,3.0558,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,467,820,403,513,419,00111111,,0.10,-0.69,34.8,21.40,45.6,40.2,
11002.0,3.0561,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,820,403,513,419,00111111,,0.10,-0.68,34.9,21.40,45.6,40.2,
11003.0,3.0564,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,467,820,403,513,419,00111111,,0.10,-0.67,34.8,21.40,45.6,40.2,
11004.0,3.0567,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,819,403,513,419,00111111,,0.10,-0.68,34.8,21.38,45.6,40.2,
11005.0,3.0569,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,820,403,513,419,00111111,,0.10,-0.67,34.9,21.40,45.6,40.2,
11006.0,3.0572,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,466,820,403,513,419,00111111,,0.10,-0.66,34.9,21.40,45.6,40.2,
11007.0,3.0575,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,403,513,419,00111111,,0.10,-0.68,34.8,21.40,45.6,40.2,
11008.0,3.0578,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,819,403,513,419,00111111,,0.10,-0.70,34.9,21.38,45.6,40.2,
11009.0,3.0581,3217,1023,196,0,0,00001001,0000000000100000,0,5,86,467,819,403,513,419,00111111,,0.13,-0.69,34.8,21.38,45.6,40.2,
11010.0,3.0583,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,404,513,419,00111111,,0.10,-0.69,34.9,21.38,45.5,40.2,
11011.0,3.0586,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,466,820,404,513,419,00111111,,0.10,-0.66,34.9,21.40,45.5,40.2,
11012.0,3.0589,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,403,513,419,00111111,,0.10,-0.69,34.9,21.38,45.6,40.2,
11013.0,3.0592,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,404,513,419,00111111,,0.10,-0.69,34.9,21.38,45.5,40.2,
11014.0,3.0594,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,467,819,403,513,419,00111111,,0.10,-0.69,34.8,21.38,45.6,40.2,
11015.0,3.0597,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,404,513,419,00111111,,0.10,-0.69,34.9,21.38,45.5,40.2,
11016.0,3.0600,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,820,404,513,419,00111111,,0.10,-0.69,34.9,21.40,45.5,40.2,
11017.0,3.0603,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,403,513,419,00111111,,0.10,-0.69,34.9,21.38,45.6,40.2,
11018.0,3.0606,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,819,403,513,419,00111111,,0.10,-0.68,34.8,21.38,45.6,40.2,
11019.0,3.0608,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,467,820,403,513,419,00111111,,0.10,-0.66,34.8,21.40,45.6,40.2,
11020.0,3.0611,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,467,820,404,513,419,00111111,,0.10,-0.66,34.8,21.40,45.5,40.2,
11021.0,3.0614,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,819,404,513,419,00111111,,0.10,-0.70,34.9,21.38,45.5,40.2,
11022.0,3.0617,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,467,819,404,513,419,00111111,,0.10,-0.70,34.8,21.38,45.5,40.2,
11023.0,3.0619,3217,1023,196,0,0,00001001,0000000000100000,0,5,85,466,819,404,513,419,00111111,,0.13,-0.68,34.9,21.38,45.5,40.2,
11024.0,3.0622,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,820,403,513,419,00111111,,0.10,-0.67,34.9,21.40,45.6,40.2,
11025.0,3.0625,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,820,403,513,419,00111111,,0.10,-0.68,34.8,21.40,45.6,40.2,
11026.0,3.0628,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,819,403,513,419,00111111,,0.10,-0.68,34.9,21.38,45.6,40.2,
11027.0,3.0631,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,820,404,513,419,00111111,,0.10,-0.67,34.9,21.40,45.5,40.2,
11028.0,3.0633,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,467,819,404,513,419,00111111,,0.10,-0.69,34.8,21.38,45.5,40.2,
11029.0,3.0636,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,467,819,404,513,419,00111111,,0.10,-0.69,34.8,21.38,45.5,40.2,
11030.0,3.0639,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,404,513,419,00111111,,0.10,-0.69,34.9,21.38,45.5,40.2,
11031.0,3.0642,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,467,819,403,513,419,00111111,,0.10,-0.70,34.8,21.38,45.6,40.2,
11032.0,3.0644,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,819,403,513,419,00111111,,0.10,-0.70,34.9,21.38,45.6,40.2,
11033.0,3.0647,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,819,404,513,419,00111111,,0.10,-0.70,34.9,21.38,45.5,40.2,
11034.0,3.0650,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,466,820,404,513,419,00111111,,0.10,-0.66,34.9,21.40,45.5,40.2,
11035.0,3.0653,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,819,403,513,419,00111111,,0.10,-0.67,34.9,21.38,45.6,40.2,
11036.0,3.0656,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,403,513,419,00111111,,0.10,-0.69,34.9,21.38,45.6,40.2,
11037.0,3.0658,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,820,404,513,419,00111111,,0.10,-0.68,34.9,21.40,45.5,40.2,
11038.0,3.0661,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,819,403,513,419,00111111,,0.10,-0.68,34.9,21.38,45.6,40.2,
11039.0,3.0664,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,467,819,403,513,419,00111111,,0.10,-0.67,34.8,21.38,45.6,40.2,
11040.0,3.0667,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,819,403,513,419,00111111,,0.10,-0.67,34.9,21.38,45.6,40.2,
11041.0,3.0669,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,819,403,513,419,00111111,,0.10,-0.67,34.9,21.38,45.6,40.2,
11042.0,3.0672,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,403,513,419,00111111,,0.10,-0.69,34.9,21.38,45.6,40.2,
11043.0,3.0675,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,819,404,513,419,00111111,,0.10,-0.70,34.9,21.38,45.5,40.2,
11044.0,3.0678,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,819,403,513,419,00111111,,0.10,-0.67,34.9,21.38,45.6,40.2,
11045.0,3.0681,3217,1023,196,0,0,00001001,0000000000100000,0,5,86,466,819,403,513,419,00111111,,0.13,-0.69,34.9,21.38,45.6,40.2,
11046.0,3.0683,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,819,403,513,419,00111111,,0.10,-0.70,34.9,21.38,45.6,40.2,
11047.0,3.0686,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,467,819,403,513,419,00111111,,0.10,-0.67,34.8,21.38,45.6,40.2,
11048.0,3.0689,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,467,819,403,513,419,00111111,,0.10,-0.67,34.8,21.38,45.6,40.2,
11049.0,3.0692,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,467,819,403,513,419,00111111,,0.10,-0.70,34.8,21.38,45.6,40.2,
11050.0,3.0694,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,819,403,513,419,00111111,,0.10,-0.70,34.9,21.38,45.6,40.2,
11051.0,3.0697,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,819,403,513,419,00111111,,0.10,-0.67,34.9,21.38,45.6,40.2,
11052.0,3.0700,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,819,404,513,419,00111111,,0.10,-0.68,34.9,21.38,45.5,40.2,
11053.0,3.0703,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,466,819,403,513,419,00111111,,0.10,-0.66,34.9,21.38,45.6,40.2,
11054.0,3.0706,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,467,819,404,513,419,00111111,,0.10,-0.67,34.8,21.38,45.5,40.2,
11055.0,3.0708,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,819,404,513,419,00111111,,0.10,-0.67,34.9,21.38,45.5,40.2,
11056.0,3.0711,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,467,819,404,513,419,00111111,,0.10,-0.70,34.8,21.38,45.5,40.2,
11057.0,3.0714,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,819,403,513,419,00111111,,0.10,-0.68,34.9,21.38,45.6,40.2,
11058.0,3.0717,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,819,403,513,419,00111111,,0.10,-0.68,34.9,21.38,45.6,40.2,
11059.0,3.0719,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,466,819,403,513,419,00111111,,0.10,-0.66,34.9,21.38,45.6,40.2,
11060.0,3.0722,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,819,403,513,419,00111111,,0.10,-0.67,34.9,21.38,45.6,40.2,
11061.0,3.0725,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,403,513,419,00111111,,0.10,-0.69,34.9,21.38,45.6,40.2,
11062.0,3.0728,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,819,403,513,419,00111111,,0.10,-0.70,34.9,21.38,45.6,40.2,
11063.0,3.0731,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,403,513,419,00111111,,0.10,-0.69,34.9,21.38,45.6,40.2,
11064.0,3.0733,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,403,513,419,00111111,,0.10,-0.69,34.9,21.38,45.6,40.2,
11065.0,3.0736,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,819,403,513,419,00111111,,0.10,-0.68,34.9,21.38,45.6,40.2,
11066.0,3.0739,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,466,819,403,513,419,00111111,,0.10,-0.66,34.9,21.38,45.6,40.2,
11067.0,3.0742,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,466,819,403,513,419,00111111,,0.10,-0.66,34.9,21.38,45.6,40.2,
11068.0,3.0744,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,819,403,513,419,00111111,,0.10,-0.68,34.8,21.38,45.6,40.2,
11069.0,3.0747,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,819,403,513,419,00111111,,0.10,-0.68,34.9,21.38,45.6,40.2,
11070.0,3.0750,3217,1023,196,0,0,00001001,0000000000100000,0,5,85,466,819,403,513,419,00111111,,0.13,-0.68,34.9,21.38,45.6,40.2,
11071.0,3.0753,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,819,403,513,419,00111111,,0.10,-0.68,34.9,21.38,45.6,40.2,
11072.0,3.0756,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,819,403,513,419,00111111,,0.10,-0.67,34.9,21.38,45.6,40.2,
11073.0,3.0758,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,819,403,513,419,00111111,,0.10,-0.68,34.8,21.38,45.6,40.2,
11074.0,3.0761,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,466,819,403,513,419,00111111,,0.10,-0.66,34.9,21.38,45.6,40.2,
11075.0,3.0764,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,819,403,513,418,00111111,,0.10,-0.67,34.9,21.38,45.6,40.3,
11076.0,3.0767,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,819,403,513,419,00111111,,0.10,-0.67,34.9,21.38,45.6,40.2,
11077.0,3.0769,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,819,403,513,419,00111111,,0.10,-0.67,34.9,21.38,45.6,40.2,
11078.0,3.0772,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,403,513,419,00111111,,0.10,-0.69,34.9,21.38,45.6,40.2,
11079.0,3.0775,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,403,513,419,00111111,,0.10,-0.69,34.9,21.38,45.6,40.2,
11080.0,3.0778,3217,1023,196,0,0,00001001,0000000000100000,0,5,84,466,819,403,513,419,00111111,,0.13,-0.67,34.9,21.38,45.6,40.2,
11081.0,3.0781,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,819,403,513,419,00111111,,0.10,-0.68,34.8,21.38,45.6,40.2,
11082.0,3.0783,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,819,403,513,419,00111111,,0.10,-0.68,34.9,21.38,45.6,40.2,
11083.0,3.0786,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,819,403,513,419,00111111,,0.10,-0.70,34.9,21.38,45.6,40.2,
11084.0,3.0789,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,819,403,513,419,00111111,,0.10,-0.68,34.9,21.38,45.6,40.2,
11085.0,3.0792,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,819,403,513,419,00111111,,0.10,-0.70,34.9,21.38,45.6,40.2,
11086.0,3.0794,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,467,819,403,513,419,00111111,,0.10,-0.66,34.8,21.38,45.6,40.2,
11087.0,3.0797,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,467,819,403,513,419,00111111,,0.10,-0.68,34.8,21.38,45.6,40.2,
11088.0,3.0800,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,819,403,513,419,00111111,,0.10,-0.70,34.9,21.38,45.6,40.2,
11089.0,3.0803,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,467,819,403,513,419,00111111,,0.10,-0.67,34.8,21.38,45.6,40.2,
11090.0,3.0806,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,404,513,419,00111111,,0.10,-0.69,34.9,21.38,45.5,40.2,
11091.0,3.0808,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,466,819,403,513,419,00111111,,0.10,-0.66,34.9,21.38,45.6,40.2,
11092.0,3.0811,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,467,819,403,513,419,00111111,,0.10,-0.69,34.8,21.38,45.6,40.2,
11093.0,3.0814,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,819,403,513,419,00111111,,0.10,-0.70,34.9,21.38,45.6,40.2,
11094.0,3.0817,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,466,819,403,513,419,00111111,,0.10,-0.66,34.9,21.38,45.6,40.2,
11095.0,3.0819,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,467,819,403,513,419,00111111,,0.10,-0.69,34.8,21.38,45.6,40.2,
11096.0,3.0822,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,819,403,513,419,00111111,,0.10,-0.67,34.9,21.38,45.6,40.2,
11097.0,3.0825,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,467,819,403,513,419,00111111,,0.10,-0.70,34.8,21.38,45.6,40.2,
11098.0,3.0828,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,819,403,513,419,00111111,,0.10,-0.68,34.9,21.38,45.6,40.2,
11099.0,3.0831,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,467,819,403,513,419,00111111,,0.10,-0.67,34.8,21.38,45.6,40.2,
11100.0,3.0833,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,467,819,403,513,419,00111111,,0.10,-0.67,34.8,21.38,45.6,40.2,
11101.0,3.0836,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,818,404,513,419,00111111,,0.10,-0.69,34.9,21.35,45.5,40.2,
11102.0,3.0839,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,819,403,513,419,00111111,,0.10,-0.68,34.9,21.38,45.6,40.2,
11103.0,3.0842,3217,1023,196,0,0,00001001,0000000000100000,0,5,84,466,819,404,513,419,00111111,,0.13,-0.67,34.9,21.38,45.5,40.2,
11104.0,3.0844,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,819,403,513,419,00111111,,0.10,-0.70,34.9,21.38,45.6,40.2,
11105.0,3.0847,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,819,403,513,419,00111111,,0.10,-0.67,34.9,21.38,45.6,40.2,
11106.0,3.0850,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,466,819,403,513,419,00111111,,0.10,-0.66,34.9,21.38,45.6,40.2,
11107.0,3.0853,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,819,403,513,419,00111111,,0.10,-0.70,34.9,21.38,45.6,40.2,
11108.0,3.0856,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,467,819,403,513,419,00111111,,0.10,-0.67,34.8,21.38,45.6,40.2,
11109.0,3.0858,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,819,403,513,419,00111111,,0.10,-0.69,34.9,21.38,45.6,40.2,
11110.0,3.0861,3217,1023,196,0,0,00001001,0000000000100000,0,4,87,466,818,403,513,419,00111111,,0.10,-0.70,34.9,21.35,45.6,40.2,
11111.0,3.0864,3217,1023,196,0,0,00001001,0000000000100000,0,4,83,467,819,403,513,419,00111111,,0.10,-0.66,34.8,21.38,45.6,40.2,
11112.0,3.0867,3217,1023,196,0,0,00001001,0000000000100000,0,4,85,466,819,403,513,419,00111111,,0.10,-0.68,34.9,21.38,45.6,40.2,
11113.0,3.0869,3217,1023,196,0,0,00001001,0000000000100000,0,4,84,466,819,403,513,419,00111111,,0.10,-0.67,34.9,21.38,45.6,40.2,
11114.0,3.0872,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,818,403,513,419,00111111,,0.10,-0.69,34.9,21.35,45.6,40.2,
11115.0,3.0875,3217,1023,196,0,0,00001001,0000000000100000,0,4,86,466,818,403,513,419,00111111,,0.10,-0.69,34.9,21.35,45.6,40.2,
