seconds,hours,svn,pwm icharge,pwm iled,pwm vlimit,pwm led,control_output_flags,control_flags,v_ref_ad,v_charge_ad,i_batt_ad,t_batt_ad,v_batt_ad,t_led_ad,batt_id_ad,t_driver_ad,driver_input_flags,Converted by computer:,vcharger (V),ibatt (A),tbatt (C),vbatt (V),tled (C),tdriver (C),
371.0,0.1031,3217,29,0,32,200,00000101,0000000000000000,0,936,275,552,836,619,513,546,00101110,,23.89,2.20,25.9,21.82,23.7,26.5,
372.0,0.1033,3217,29,0,32,200,00000101,0000000000000000,0,936,275,552,836,620,513,546,00101110,,23.89,2.20,25.9,21.82,23.6,26.5,
373.0,0.1036,3217,29,0,32,200,00000101,0000000000000000,0,936,275,552,836,620,514,546,00101110,,23.89,2.20,25.9,21.82,23.6,26.5,
374.0,0.1039,3217,29,0,32,200,00000101,0000000000000000,0,936,275,552,836,619,513,546,00101110,,23.89,2.20,25.9,21.82,23.7,26.5,
375.0,0.1042,3217,29,0,32,200,00000101,0000000000000000,0,935,275,552,836,620,513,546,00101110,,23.87,2.20,25.9,21.82,23.6,26.5,
376.0,0.1044,3217,29,0,33,200,00000101,0000000000000000,0,936,275,552,835,620,513,546,00101110,,23.89,2.20,25.9,21.80,23.6,26.5,
377.0,0.1047,3217,29,0,32,200,00000101,0000000000000000,0,935,275,552,836,620,513,545,00101110,,23.87,2.20,25.9,21.82,23.6,26.6,
378.0,0.1050,3217,29,0,32,200,00000101,0000000000000000,0,935,274,552,836,620,513,545,00101110,,23.87,2.19,25.9,21.82,23.6,26.6,
379.0,0.1053,3217,29,0,32,200,00000101,0000000000000000,0,936,274,552,836,620,513,545,00101110,,23.89,2.19,25.9,21.82,23.6,26.6,
380.0,0.1056,3217,29,0,32,200,00000101,0000000000000000,0,935,275,552,836,620,513,545,00101110,,23.87,2.20,25.9,21.82,23.6,26.6,
381.0,0.1058,3217,29,0,32,200,00000101,0000000000000000,0,935,275,552,836,620,513,545,00101110,,23.87,2.20,25.9,21.82,23.6,26.6,
382.0,0.1061,3217,29,0,32,200,00000101,0000000000000000,0,935,275,552,836,620,513,545,00101110,,23.87,2.20,25.9,21.82,23.6,26.6,
383.0,0.1064,3217,29,0,32,200,00000101,0000000000000000,0,935,274,551,836,620,513,545,00101110,,23.87,2.19,26.0,21.82,23.6,26.6,
384.0,0.1067,3217,29,0,32,200,00000101,0000000000000000,0,936,275,551,836,620,513,545,00101110,,23.89,2.20,26.0,21.82,23.6,26.6,
385.0,0.1069,3217,29,0,32,200,00000101,0000000000000000,0,936,275,551,836,620,513,545,00101110,,23.89,2.20,26.0,21.82,23.6,26.6,
386.0,0.1072,3217,29,0,32,200,00000101,0000000000000000,0,936,274,551,836,620,514,545,00101110,,23.89,2.19,26.0,21.82,23.6,26.6,
387.0,0.1075,3217,29,0,32,200,00000101,0000000000000000,0,936,274,551,836,620,513,545,00101110,,23.89,2.19,26.0,21.82,23.6,26.6,
388.0,0.1078,3217,29,0,32,200,00000101,0000000000000000,0,935,275,551,836,620,513,545,00101110,,23.87,2.20,26.0,21.82,23.6,26.6,
389.0,0.1081,3217,29,0,32,200,00000101,0000000000000000,0,936,274,551,836,620,513,545,00101110,,23.89,2.19,26.0,21.82,23.6,26.6,
390.0,0.1083,3217,29,0,32,200,00000101,0000000000000000,0,936,275,551,836,620,513,545,00101110,,23.89,2.20,26.0,21.82,23.6,26.6,
391.0,0.1086,3217,29,0,32,200,00000101,0000000000000000,0,935,274,551,836,620,513,545,00101110,,23.87,2.19,26.0,21.82,23.6,26.6,
392.0,0.1089,3217,29,0,32,200,00000101,0000000000000000,0,936,275,551,836,620,513,545,00101110,,23.89,2.20,26.0,21.82,23.6,26.6,
393.0,0.1092,3217,29,0,32,200,00000101,0000000000000000,0,935,274,551,836,620,513,545,00101110,,23.87,2.19,26.0,21.82,23.6,26.6,
394.0,0.1094,3217,29,0,32,200,00000101,0000000000000000,0,935,274,550,836,620,513,545,00101110,,23.87,2.19,26.1,21.82,23.6,26.6,
395.0,0.1097,3217,29,0,32,200,00000101,0000000000000000,0,936,275,550,836,620,513,545,00101110,,23.89,2.20,26.1,21.82,23.6,26.6,
396.0,0.1100,3217,29,0,32,200,00000101,0000000000000000,0,936,275,550,836,620,513,545,00101110,,23.89,2.20,26.1,21.82,23.6,26.6,
397.0,0.1103,3217,29,0,32,200,00000101,0000000000000000,0,935,275,550,836,620,513,545,00101110,,23.87,2.20,26.1,21.82,23.6,26.6,
398.0,0.1106,3217,29,0,32,200,00000101,0000000000000000,0,935,274,550,836,620,513,545,00101110,,23.87,2.19,26.1,21.82,23.6,26.6,
399.0,0.1108,3217,29,0,32,200,00000101,0000000000000000,0,936,274,550,836,620,513,545,00101110,,23.89,2.19,26.1,21.82,23.6,26.6,
400.0,0.1111,3217,29,0,32,200,00000101,0000000000000000,0,935,275,550,836,620,513,545,00101110,,23.87,2.20,26.1,21.82,23.6,26.6,
401.0,0.1114,3217,29,0,32,200,00000101,0000000000000000,0,935,275,550,836,620,513,545,00101110,,23.87,2.20,26.1,21.82,23.6,26.6,
402.0,0.1117,3217,29,0,32,200,00000101,0000000000000000,0,936,275,550,837,620,513,545,00101110,,23.89,2.20,26.1,21.85,23.6,26.6,
403.0,0.1119,3217,29,0,32,200,00000101,0000000000000000,0,936,275,550,837,620,513,545,00101110,,23.89,2.20,26.1,21.85,23.6,26.6,
404.0,0.1122,3217,29,0,32,200,00000101,0000000000000000,0,935,274,550,837,620,513,545,00101110,,23.87,2.19,26.1,21.85,23.6,26.6,
405.0,0.1125,3217,29,0,32,200,00000101,0000000000000000,0,936,275,549,837,620,514,545,00101110,,23.89,2.20,26.2,21.85,23.6,26.6,
406.0,0.1128,3217,29,0,32,200,00000101,0000000000000000,0,935,274,550,837,620,513,545,00101110,,23.87,2.19,26.1,21.85,23.6,26.6,
407.0,0.1131,3217,29,0,32,200,00000101,0000000000000000,0,936,274,549,837,620,513,544,00101110,,23.89,2.19,26.2,21.85,23.6,26.7,
408.0,0.1133,3217,29,0,32,200,00000101,0000000000000000,0,936,274,549,837,620,513,544,00101110,,23.89,2.19,26.2,21.85,23.6,26.7,
409.0,0.1136,3217,29,0,32,200,00000101,0000000000000000,0,935,275,549,837,620,513,545,00101110,,23.87,2.20,26.2,21.85,23.6,26.6,
410.0,0.1139,3217,29,0,32,200,00000101,0000000000000000,0,935,275,549,837,620,513,544,00101110,,23.87,2.20,26.2,21.85,23.6,26.7,
411.0,0.1142,3217,29,0,32,200,00000101,0000000000000000,0,935,275,549,837,620,513,544,00101110,,23.87,2.20,26.2,21.85,23.6,26.7,
412.0,0.1144,3217,29,0,32,200,00000101,0000000000000000,0,936,274,549,837,620,513,545,00101110,,23.89,2.19,26.2,21.85,23.6,26.6,
413.0,0.1147,3217,29,0,32,200,00000101,0000000000000000,0,935,275,549,837,620,513,545,00101110,,23.87,2.20,26.2,21.85,23.6,26.6,
414.0,0.1150,3217,29,0,32,200,00000101,0000000000000000,0,935,275,549,837,620,513,544,00101110,,23.87,2.20,26.2,21.85,23.6,26.7,
415.0,0.1153,3217,29,0,32,200,00000101,0000000000000000,0,937,274,549,837,620,514,544,00101110,,23.92,2.19,26.2,21.85,23.6,26.7,
416.0,0.1156,3217,29,0,32,200,00000101,0000000000000000,0,936,275,548,837,620,513,544,00101110,,23.89,2.20,26.3,21.85,23.6,26.7,
417.0,0.1158,3217,29,0,32,200,00000101,0000000000000000,0,935,275,549,837,620,513,544,00101110,,23.87,2.20,26.2,21.85,23.6,26.7,
418.0,0.1161,3217,29,0,32,200,00000101,0000000000000000,0,936,275,549,837,620,513,544,00101110,,23.89,2.20,26.2,21.85,23.6,26.7,
419.0,0.1164,3217,29,0,32,200,00000101,0000000000000000,0,936,275,548,837,620,513,544,00101110,,23.89,2.20,26.3,21.85,23.6,26.7,
420.0,0.1167,3217,29,0,32,200,00000101,0000000000000000,0,935,275,548,837,620,513,544,00101110,,23.87,2.20,26.3,21.85,23.6,26.7,
421.0,0.1169,3217,29,0,32,200,00000101,0000000000000000,0,935,275,548,837,620,513,544,00101110,,23.87,2.20,26.3,21.85,23.6,26.7,
422.0,0.1172,3217,29,0,32,200,00000101,0000000000000000,0,936,274,548,837,620,513,544,00101110,,23.89,2.19,26.3,21.85,23.6,26.7,
423.0,0.1175,3217,29,0,32,200,00000101,0000000000000000,0,936,275,548,837,620,513,544,00101110,,23.89,2.20,26.3,21.85,23.6,26.7,
424.0,0.1178,3217,29,0,32,200,00000101,0000000000000000,0,935,275,548,837,620,513,544,00101110,,23.87,2.20,26.3,21.85,23.6,26.7,
425.0,0.1181,3217,29,0,32,200,00000101,0000000000000000,0,936,275,548,837,620,513,544,00101110,,23.89,2.20,26.3,21.85,23.6,26.7,
426.0,0.1183,3217,29,0,32,200,00000101,0000000000000000,0,935,275,548,837,620,513,544,00101110,,23.87,2.20,26.3,21.85,23.6,26.7,
427.0,0.1186,3217,29,0,32,200,00000101,0000000000000000,0,935,274,548,837,620,513,544,00101110,,23.87,2.19,26.3,21.85,23.6,26.7,
428.0,0.1189,3217,29,0,32,200,00000101,0000000000000000,0,936,274,548,837,620,513,544,00101110,,23.89,2.19,26.3,21.85,23.6,26.7,
429.0,0.1192,3217,29,0,32,200,00000101,0000000000000000,0,936,275,547,837,620,513,544,00101110,,23.89,2.20,26.4,21.85,23.6,26.7,
430.0,0.1194,3217,29,0,32,200,00000101,0000000000000000,0,935,274,547,837,620,513,544,00101110,,23.87,2.19,26.4,21.85,23.6,26.7,
431.0,0.1197,3217,29,0,32,200,00000101,0000000000000000,0,936,275,547,837,620,513,544,00101110,,23.89,2.20,26.4,21.85,23.6,26.7,
432.0,0.1200,3217,29,0,32,200,00000101,0000000000000000,0,935,275,547,837,620,513,544,00101110,,23.87,2.20,26.4,21.85,23.6,26.7,
433.0,0.1203,3217,29,0,32,200,00000101,0000000000000000,0,935,274,547,837,620,513,544,00101110,,23.87,2.19,26.4,21.85,23.6,26.7,
434.0,0.1206,3217,29,0,32,200,00000101,0000000000000000,0,936,275,547,837,620,513,544,00101110,,23.89,2.20,26.4,21.85,23.6,26.7,
435.0,0.1208,3217,29,0,32,200,00000101,0000000000000000,0,935,275,547,837,621,513,544,00101110,,23.87,2.20,26.4,21.85,23.5,26.7,
436.0,0.1211,3217,29,0,32,200,00000101,0000000000000000,0,935,274,547,838,620,513,544,00101110,,23.87,2.19,26.4,21.87,23.6,26.7,
437.0,0.1214,3217,29,0,32,200,00000101,0000000000000000,0,936,275,547,837,620,513,544,00101110,,23.89,2.20,26.4,21.85,23.6,26.7,
438.0,0.1217,3217,29,0,32,200,00000101,0000000000000000,0,937,275,547,837,620,513,544,00101110,,23.92,2.20,26.4,21.85,23.6,26.7,
439.0,0.1219,3217,29,0,32,200,00000101,0000000000000000,0,935,274,546,838,620,513,544,00101110,,23.87,2.19,26.5,21.87,23.6,26.7,
440.0,0.1222,3217,29,0,32,200,00000101,0000000000000000,0,935,274,546,838,620,513,543,00101110,,23.87,2.19,26.5,21.87,23.6,26.8,
441.0,0.1225,3217,29,0,32,200,00000101,0000000000000000,0,935,275,547,838,621,513,544,00101110,,23.87,2.20,26.4,21.87,23.5,26.7,
442.0,0.1228,3217,29,0,32,200,00000101,0000000000000000,0,936,274,546,838,620,513,544,00101110,,23.89,2.19,26.5,21.87,23.6,26.7,
443.0,0.1231,3217,29,0,32,200,00000101,0000000000000000,0,935,275,546,838,620,514,544,00101110,,23.87,2.20,26.5,21.87,23.6,26.7,
444.0,0.1233,3217,29,0,32,200,00000101,0000000000000000,0,935,275,546,838,621,513,543,00101110,,23.87,2.20,26.5,21.87,23.5,26.8,
445.0,0.1236,3217,29,0,32,200,00000101,0000000000000000,0,935,275,546,838,621,513,543,00101110,,23.87,2.20,26.5,21.87,23.5,26.8,
446.0,0.1239,3217,29,0,32,200,00000101,0000000000000000,0,936,275,546,838,620,513,543,00101110,,23.89,2.20,26.5,21.87,23.6,26.8,
447.0,0.1242,3217,29,0,32,200,00000101,0000000000000000,0,936,274,546,838,620,513,544,00101110,,23.89,2.19,26.5,21.87,23.6,26.7,
448.0,0.1244,3217,29,0,32,200,00000101,0000000000000000,0,935,275,546,838,620,513,543,00101110,,23.87,2.20,26.5,21.87,23.6,26.8,
449.0,0.1247,3217,29,0,32,200,00000101,0000000000000000,0,935,275,546,838,620,513,543,00101110,,23.87,2.20,26.5,21.87,23.6,26.8,
450.0,0.1250,3217,29,0,32,200,00000101,0000000000000000,0,935,274,546,838,620,513,543,00101110,,23.87,2.19,26.5,21.87,23.6,26.8,
451.0,0.1253,3217,29,0,32,200,00000101,0000000000000000,0,935,274,546,838,620,513,543,00101110,,23.87,2.19,26.5,21.87,23.6,26.8,
452.0,0.1256,3217,29,0,32,200,00000101,0000000000000000,0,936,275,546,838,621,513,543,00101110,,23.89,2.20,26.5,21.87,23.5,26.8,
453.0,0.1258,3217,29,0,32,200,00000101,0000000000000000,0,935,274,545,838,620,514,543,00101110,,23.87,2.19,26.6,21.87,23.6,26.8,
454.0,0.1261,3217,29,0,32,200,00000101,0000000000000000,0,935,274,545,838,621,513,543,00101110,,23.87,2.19,26.6,21.87,23.5,26.8,
455.0,0.1264,3217,29,0,32,200,00000101,0000000000000000,0,936,275,546,838,620,513,543,00101110,,23.89,2.20,26.5,21.87,23.6,26.8,
456.0,0.1267,3217,29,0,32,200,00000101,0000000000000000,0,936,275,545,838,620,513,543,00101110,,23.89,2.20,26.6,21.87,23.6,26.8,
457.0,0.1269,3217,29,0,32,200,00000101,0000000000000000,0,935,274,545,838,620,513,543,00101110,,23.87,2.19,26.6,21.87,23.6,26.8,
458.0,0.1272,3217,29,0,32,200,00000101,0000000000000000,0,935,275,545,838,620,513,543,00101110,,23.87,2.20,26.6,21.87,23.6,26.8,
459.0,0.1275,3217,29,0,32,200,00000101,0000000000000000,0,937,275,545,838,621,513,543,00101110,,23.92,2.20,26.6,21.87,23.5,26.8,
460.0,0.1278,3217,29,0,32,200,00000101,0000000000000000,0,936,275,545,838,621,513,543,00101110,,23.89,2.20,26.6,21.87,23.5,26.8,
461.0,0.1281,3217,29,0,32,200,00000101,0000000000000000,0,935,274,545,838,620,513,543,00101110,,23.87,2.19,26.6,21.87,23.6,26.8,
462.0,0.1283,3217,29,0,32,200,00000101,0000000000000000,0,936,275,545,838,620,513,543,00101110,,23.89,2.20,26.6,21.87,23.6,26.8,
463.0,0.1286,3217,29,0,32,200,00000101,0000000000000000,0,936,275,544,838,621,513,543,00101110,,23.89,2.20,26.7,21.87,23.5,26.8,
464.0,0.1289,3217,29,0,32,200,00000101,0000000000000000,0,936,275,545,838,621,513,543,00101110,,23.89,2.20,26.6,21.87,23.5,26.8,
465.0,0.1292,3217,29,0,32,200,00000101,0000000000000000,0,936,274,544,838,620,513,543,00101110,,23.89,2.19,26.7,21.87,23.6,26.8,
466.0,0.1294,3217,29,0,32,200,00000101,0000000000000000,0,935,275,544,838,621,513,543,00101110,,23.87,2.20,26.7,21.87,23.5,26.8,
467.0,0.1297,3217,29,0,32,200,00000101,0000000000000000,0,936,275,544,839,620,513,543,00101110,,23.89,2.20,26.7,21.90,23.6,26.8,
468.0,0.1300,3217,29,0,32,200,00000101,0000000000000000,0,936,274,544,839,620,513,543,00101110,,23.89,2.19,26.7,21.90,23.6,26.8,
469.0,0.1303,3217,29,0,32,200,00000101,0000000000000000,0,935,275,544,838,621,513,543,00101110,,23.87,2.20,26.7,21.87,23.5,26.8,
470.0,0.1306,3217,29,0,32,200,00000101,0000000000000000,0,936,274,544,839,621,513,543,00101110,,23.89,2.19,26.7,21.90,23.5,26.8,
471.0,0.1308,3217,29,0,32,200,00000101,0000000000000000,0,935,274,544,839,620,513,543,00101110,,23.87,2.19,26.7,21.90,23.6,26.8,
472.0,0.1311,3217,29,0,32,200,00000101,0000000000000000,0,936,275,544,839,621,513,542,00101110,,23.89,2.20,26.7,21.90,23.5,26.9,
473.0,0.1314,3217,29,0,32,200,00000101,0000000000000000,0,936,275,544,839,620,513,543,00101110,,23.89,2.20,26.7,21.90,23.6,26.8,
474.0,0.1317,3217,29,0,32,200,00000101,0000000000000000,0,936,274,544,839,621,513,542,00101110,,23.89,2.19,26.7,21.90,23.5,26.9,
475.0,0.1319,3217,29,0,32,200,00000101,0000000000000000,0,936,275,544,839,621,513,542,00101110,,23.89,2.20,26.7,21.90,23.5,26.9,
476.0,0.1322,3217,29,0,32,200,00000101,0000000000000000,0,936,275,544,839,621,513,542,00101110,,23.89,2.20,26.7,21.90,23.5,26.9,
477.0,0.1325,3217,29,0,32,200,00000101,0000000000000000,0,935,274,543,839,621,513,542,00101110,,23.87,2.19,26.8,21.90,23.5,26.9,
478.0,0.1328,3217,29,0,32,200,00000101,0000000000000000,0,936,275,543,839,621,513,542,00101110,,23.89,2.20,26.8,21.90,23.5,26.9,
479.0,0.1331,3217,29,0,32,200,00000101,0000000000000000,0,936,274,543,839,621,513,542,00101110,,23.89,2.19,26.8,21.90,23.5,26.9,
480.0,0.1333,3217,29,0,32,200,00000101,0000000000000000,0,935,274,543,839,621,513,542,00101110,,23.87,2.19,26.8,21.90,23.5,26.9,
481.0,0.1336,3217,29,0,32,200,00000101,0000000000000000,0,935,275,543,839,621,513,542,00101110,,23.87,2.20,26.8,21.90,23.5,26.9,
482.0,0.1339,3217,29,0,32,200,00000101,0000000000000000,0,935,275,543,839,621,513,542,00101110,,23.87,2.20,26.8,21.90,23.5,26.9,
483.0,0.1342,3217,29,0,32,200,00000101,0000000000000000,0,936,275,543,839,621,513,542,00101110,,23.89,2.20,26.8,21.90,23.5,26.9,
484.0,0.1344,3217,29,0,32,200,00000101,0000000000000000,0,935,275,543,839,620,513,542,00101110,,23.87,2.20,26.8,21.90,23.6,26.9,
485.0,0.1347,3217,29,0,32,200,00000101,0000000000000000,0,935,274,543,839,621,513,542,00101110,,23.87,2.19,26.8,21.90,23.5,26.9,
486.0,0.1350,3217,29,0,32,200,00000101,0000000000000000,0,935,275,543,839,621,513,542,00101110,,23.87,2.20,26.8,21.90,23.5,26.9,
487.0,0.1353,3217,29,0,32,200,00000101,0000000000000000,0,936,275,543,839,621,513,542,00101110,,23.89,2.20,26.8,21.90,23.5,26.9,
488.0,0.1356,3217,29,0,32,200,00000101,0000000000000000,0,936,275,543,839,621,513,542,00101110,,23.89,2.20,26.8,21.90,23.5,26.9,
489.0,0.1358,3217,29,0,32,200,00000101,0000000000000000,0,936,275,542,839,621,513,542,00101110,,23.89,2.20,26.9,21.90,23.5,26.9,
490.0,0.1361,3217,29,0,32,200,00000101,0000000000000000,0,935,275,542,839,621,513,542,00101110,,23.87,2.20,26.9,21.90,23.5,26.9,
491.0,0.1364,3217,29,0,32,200,00000101,0000000000000000,0,935,274,542,839,621,513,542,00101110,,23.87,2.19,26.9,21.90,23.5,26.9,
492.0,0.1367,3217,29,0,32,200,00000101,0000000000000000,0,936,275,542,839,621,513,542,00101110,,23.89,2.20,26.9,21.90,23.5,26.9,
493.0,0.1369,3217,29,0,32,200,00000101,0000000000000000,0,936,274,542,840,621,513,542,00101110,,23.89,2.19,26.9,21.93,23.5,26.9,
494.0,0.1372,3217,29,0,32,200,00000101,0000000000000000,0,935,275,542,839,621,513,542,00101110,,23.87,2.20,26.9,21.90,23.5,26.9,
495.0,0.1375,3217,29,0,32,200,00000101,0000000000000000,0,936,275,542,839,621,513,542,00101110,,23.89,2.20,26.9,21.90,23.5,26.9,
496.0,0.1378,3217,29,0,32,200,00000101,0000000000000000,0,936,274,542,839,621,513,542,00101110,,23.89,2.19,26.9,21.90,23.5,26.9,
497.0,0.1381,3217,29,0,32,200,00000101,0000000000000000,0,936,275,542,840,621,513,542,00101110,,23.89,2.20,26.9,21.93,23.5,26.9,
498.0,0.1383,3217,29,0,32,200,00000101,0000000000000000,0,936,275,542,839,621,513,542,00101110,,23.89,2.20,26.9,21.90,23.5,26.9,
499.0,0.1386,3217,29,0,32,200,00000101,0000000000000000,0,936,274,541,840,621,513,542,00101110,,23.89,2.19,27.0,21.93,23.5,26.9,
500.0,0.1389,3217,29,0,32,200,00000101,0000000000000000,0,936,275,542,839,621,513,542,00101110,,23.89,2.20,26.9,21.90,23.5,26.9,
501.0,0.1392,3217,29,0,32,200,00000101,0000000000000000,0,935,275,541,840,621,513,542,00101110,,23.87,2.20,27.0,21.93,23.5,26.9,
502.0,0.1394,3217,29,0,32,200,00000101,0000000000000000,0,935,275,542,840,621,513,542,00101110,,23.87,2.20,26.9,21.93,23.5,26.9,
503.0,0.1397,3217,29,0,32,200,00000101,0000000000000000,0,936,274,541,840,621,513,542,00101110,,23.89,2.19,27.0,21.93,23.5,26.9,
504.0,0.1400,3217,29,0,32,200,00000101,0000000000000000,0,936,274,541,840,621,514,542,00101110,,23.89,2.19,27.0,21.93,23.5,26.9,
505.0,0.1403,3217,29,0,32,200,00000101,0000000000000000,0,935,275,541,840,621,513,542,00101110,,23.87,2.20,27.0,21.93,23.5,26.9,
506.0,0.1406,3217,29,0,32,200,00000101,0000000000000000,0,936,275,541,840,621,513,542,00101110,,23.89,2.20,27.0,21.93,23.5,26.9,
507.0,0.1408,3217,29,0,32,200,00000101,0000000000000000,0,936,274,541,840,621,513,541,00101110,,23.89,2.19,27.0,21.93,23.5,27.0,
508.0,0.1411,3217,29,0,32,200,00000101,0000000000000000,0,935,275,541,840,621,513,541,00101110,,23.87,2.20,27.0,21.93,23.5,27.0,
509.0,0.1414,3217,29,0,32,200,00000101,0000000000000000,0,936,275,541,840,620,513,542,00101110,,23.89,2.20,27.0,21.93,23.6,26.9,
510.0,0.1417,3217,29,0,32,200,00000101,0000000000000000,0,935,275,541,840,621,513,541,00101110,,23.87,2.20,27.0,21.93,23.5,27.0,
511.0,0.1419,3217,29,0,32,200,00000101,0000000000000000,0,935,275,541,840,621,513,542,00101110,,23.87,2.20,27.0,21.93,23.5,26.9,
512.0,0.1422,3217,29,0,32,200,00000101,0000000000000000,0,935,275,541,840,621,514,541,00101110,,23.87,2.20,27.0,21.93,23.5,27.0,
513.0,0.1425,3217,29,0,32,200,00000101,0000000000000000,0,935,274,541,840,621,513,541,00101110,,23.87,2.19,27.0,21.93,23.5,27.0,
514.0,0.1428,3217,29,0,32,200,00000101,0000000000000000,0,936,275,541,840,621,513,541,00101110,,23.89,2.20,27.0,21.93,23.5,27.0,
515.0,0.1431,3217,29,0,32,200,00000101,0000000000000000,0,936,275,540,840,621,513,541,00101110,,23.89,2.20,27.1,21.93,23.5,27.0,
516.0,0.1433,3217,29,0,32,200,00000101,0000000000000000,0,935,275,540,840,621,513,541,00101110,,23.87,2.20,27.1,21.93,23.5,27.0,
517.0,0.1436,3217,29,0,32,200,00000101,0000000000000000,0,936,275,540,840,621,513,541,00101110,,23.89,2.20,27.1,21.93,23.5,27.0,
518.0,0.1439,3217,29,0,32,200,00000101,0000000000000000,0,935,275,540,840,621,513,541,00101110,,23.87,2.20,27.1,21.93,23.5,27.0,
519.0,0.1442,3217,29,0,32,200,00000101,0000000000000000,0,936,274,540,840,621,513,541,00101110,,23.89,2.19,27.1,21.93,23.5,27.0,
520.0,0.1444,3217,29,0,32,200,00000101,0000000000000000,0,935,275,540,840,621,513,541,00101110,,23.87,2.20,27.1,21.93,23.5,27.0,
521.0,0.1447,3217,29,0,32,200,00000101,0000000000000000,0,935,274,540,840,621,513,541,00101110,,23.87,2.19,27.1,21.93,23.5,27.0,
522.0,0.1450,3217,29,0,32,200,00000101,0000000000000000,0,936,275,540,840,621,513,541,00101110,,23.89,2.20,27.1,21.93,23.5,27.0,
523.0,0.1453,3217,29,0,32,200,00000101,0000000000000000,0,935,274,540,840,621,513,541,00101110,,23.87,2.19,27.1,21.93,23.5,27.0,
524.0,0.1456,3217,29,0,32,200,00000101,0000000000000000,0,936,274,540,840,621,513,541,00101110,,23.89,2.19,27.1,21.93,23.5,27.0,
525.0,0.1458,3217,29,0,32,200,00000101,0000000000000000,0,935,274,540,840,621,513,541,00101110,,23.87,2.19,27.1,21.93,23.5,27.0,
526.0,0.1461,3217,29,0,32,200,00000101,0000000000000000,0,935,275,540,840,621,513,541,00101110,,23.87,2.20,27.1,21.93,23.5,27.0,
527.0,0.1464,3217,29,0,32,200,00000101,0000000000000000,0,936,275,539,840,621,514,541,00101110,,23.89,2.20,27.2,21.93,23.5,27.0,
528.0,0.1467,3217,29,0,32,200,00000101,0000000000000000,0,935,275,540,841,621,513,541,00101110,,23.87,2.20,27.1,21.95,23.5,27.0,
529.0,0.1469,3217,29,0,32,200,00000101,0000000000000000,0,935,275,540,841,621,513,541,00101110,,23.87,2.20,27.1,21.95,23.5,27.0,
530.0,0.1472,3217,29,0,32,200,00000101,0000000000000000,0,937,275,540,840,621,513,541,00101110,,23.92,2.20,27.1,21.93,23.5,27.0,
531.0,0.1475,3217,29,0,32,200,00000101,0000000000000000,0,936,275,539,840,621,513,541,00101110,,23.89,2.20,27.2,21.93,23.5,27.0,
532.0,0.1478,3217,29,0,32,200,00000101,0000000000000000,0,935,274,539,841,621,513,541,00101110,,23.87,2.19,27.2,21.95,23.5,27.0,
533.0,0.1481,3217,29,0,32,200,00000101,0000000000000000,0,936,275,539,841,621,513,541,00101110,,23.89,2.20,27.2,21.95,23.5,27.0,
534.0,0.1483,3217,29,0,32,200,00000101,0000000000000000,0,935,275,539,841,621,513,541,00101110,,23.87,2.20,27.2,21.95,23.5,27.0,
535.0,0.1486,3217,29,0,32,200,00000101,0000000000000000,0,935,275,539,841,621,513,541,00101110,,23.87,2.20,27.2,21.95,23.5,27.0,
536.0,0.1489,3217,29,0,32,200,00000101,0000000000000000,0,936,275,539,841,621,513,541,00101110,,23.89,2.20,27.2,21.95,23.5,27.0,
537.0,0.1492,3217,29,0,32,200,00000101,0000000000000000,0,936,275,539,841,621,513,541,00101110,,23.89,2.20,27.2,21.95,23.5,27.0,
538.0,0.1494,3217,29,0,32,200,00000101,0000000000000000,0,935,274,539,841,621,513,541,00101110,,23.87,2.19,27.2,21.95,23.5,27.0,
539.0,0.1497,3217,29,0,32,200,00000101,0000000000000000,0,935,275,539,841,621,513,541,00101110,,23.87,2.20,27.2,21.95,23.5,27.0,
540.0,0.1500,3217,29,0,32,200,00000101,0000000000000000,0,935,275,539,841,621,513,540,00101110,,23.87,2.20,27.2,21.95,23.5,27.1,
541.0,0.1503,3217,29,0,32,200,00000101,0000000000000000,0,936,274,538,841,621,513,540,00101110,,23.89,2.19,27.3,21.95,23.5,27.1,
542.0,0.1506,3217,29,0,32,200,00000101,0000000000000000,0,935,274,539,841,621,513,540,00101110,,23.87,2.19,27.2,21.95,23.5,27.1,
543.0,0.1508,3217,29,0,32,200,00000101,0000000000000000,0,935,275,538,841,621,513,540,00101110,,23.87,2.20,27.3,21.95,23.5,27.1,
544.0,0.1511,3217,29,0,32,200,00000101,0000000000000000,0,936,275,538,841,621,513,541,00101110,,23.89,2.20,27.3,21.95,23.5,27.0,
545.0,0.1514,3217,29,0,32,200,00000101,0000000000000000,0,935,274,538,841,621,513,540,00101110,,23.87,2.19,27.3,21.95,23.5,27.1,
546.0,0.1517,3217,29,0,32,200,00000101,0000000000000000,0,935,274,538,841,621,513,540,00101110,,23.87,2.19,27.3,21.95,23.5,27.1,
547.0,0.1519,3217,29,0,32,200,00000101,0000000000000000,0,936,275,538,841,621,513,540,00101110,,23.89,2.20,27.3,21.95,23.5,27.1,
548.0,0.1522,3217,29,0,32,200,00000101,0000000000000000,0,936,275,538,841,621,513,540,00101110,,23.89,2.20,27.3,21.95,23.5,27.1,
549.0,0.1525,3217,29,0,32,200,00000101,0000000000000000,0,935,274,538,841,621,514,540,00101110,,23.87,2.19,27.3,21.95,23.5,27.1,
